cuda:0
bitflip_projchi
privacy level = 0.5
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(10.1048, device='cuda:0')
tensor(13.2203, device='cuda:0')
pval: 0.006000000052154064 -- 9th test, time elapsed 4.564122438430786 -- emperical power so far: 0.8888888888888888
tensor(15.7166, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 4.5881640911102295 -- emperical power so far: 0.9
tensor(22.4600, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 4.561768531799316 -- emperical power so far: 0.9090909090909091
tensor(3.8999, device='cuda:0')
pval: 0.26900002360343933 -- 12th test, time elapsed 4.559511423110962 -- emperical power so far: 0.8333333333333334
tensor(15.7405, device='cuda:0')
pval: 0.006000000052154064 -- 13th test, time elapsed 4.5556111335754395 -- emperical power so far: 0.8461538461538461
tensor(9.2829, device='cuda:0')
pval: 0.032999999821186066 -- 14th test, time elapsed 4.587625741958618 -- emperical power so far: 0.8571428571428571
tensor(21.8446, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 4.583500146865845 -- emperical power so far: 0.8666666666666667
tensor(16.9228, device='cuda:0')
pval: 0.0020000000949949026 -- 16th test, time elapsed 4.583966970443726 -- emperical power so far: 0.875
tensor(16.1148, device='cuda:0')
pval: 0.0020000000949949026 -- 17th test, time elapsed 4.630940675735474 -- emperical power so far: 0.8823529411764706
tensor(6.3737, device='cuda:0')
pval: 0.10500000417232513 -- 18th test, time elapsed 4.556750535964966 -- emperical power so far: 0.8333333333333334
tensor(15.4996, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.525465250015259 -- emperical power so far: 0.8421052631578947
tensor(7.0718, device='cuda:0')
pval: 0.058000002056360245 -- 20th test, time elapsed 4.552424907684326 -- emperical power so far: 0.8
tensor(17.5026, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 4.559370994567871 -- emperical power so far: 0.8095238095238095
tensor(4.1485, device='cuda:0')
pval: 0.2670000195503235 -- 22th test, time elapsed 4.53634238243103 -- emperical power so far: 0.7727272727272727
tensor(10.1720, device='cuda:0')
pval: 0.018000001087784767 -- 23th test, time elapsed 4.534200668334961 -- emperical power so far: 0.782608695652174
tensor(5.9662, device='cuda:0')
pval: 0.10700000822544098 -- 24th test, time elapsed 4.856124639511108 -- emperical power so far: 0.75
tensor(9.3565, device='cuda:0')
pval: 0.02200000174343586 -- 25th test, time elapsed 4.6632890701293945 -- emperical power so far: 0.76
tensor(8.9016, device='cuda:0')
pval: 0.030000001192092896 -- 26th test, time elapsed 4.565633773803711 -- emperical power so far: 0.7692307692307693
tensor(7.4502, device='cuda:0')
pval: 0.04800000041723251 -- 27th test, time elapsed 4.49669623374939 -- emperical power so far: 0.7777777777777778
tensor(12.7419, device='cuda:0')
pval: 0.00800000037997961 -- 28th test, time elapsed 4.553337574005127 -- emperical power so far: 0.7857142857142857
tensor(14.7208, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 4.533109426498413 -- emperical power so far: 0.7931034482758621
tensor(6.6817, device='cuda:0')
pval: 0.08800000697374344 -- 30th test, time elapsed 4.5008697509765625 -- emperical power so far: 0.7666666666666667
tensor(15.0219, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 4.503018617630005 -- emperical power so far: 0.7741935483870968
tensor(10.4152, device='cuda:0')
pval: 0.01900000125169754 -- 32th test, time elapsed 4.519256353378296 -- emperical power so far: 0.78125
tensor(20.9890, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 4.5495851039886475 -- emperical power so far: 0.7878787878787878
tensor(3.5767, device='cuda:0')
pval: 0.3140000104904175 -- 34th test, time elapsed 4.607273578643799 -- emperical power so far: 0.7647058823529411
tensor(2.6120, device='cuda:0')
pval: 0.45900002121925354 -- 35th test, time elapsed 4.692020416259766 -- emperical power so far: 0.7428571428571429
tensor(12.2162, device='cuda:0')
pval: 0.006000000052154064 -- 36th test, time elapsed 4.61514139175415 -- emperical power so far: 0.75
tensor(3.3462, device='cuda:0')
pval: 0.34200000762939453 -- 37th test, time elapsed 4.574469804763794 -- emperical power so far: 0.7297297297297297
tensor(16.2485, device='cuda:0')
pval: 0.004000000189989805 -- 38th test, time elapsed 4.620855093002319 -- emperical power so far: 0.7368421052631579
tensor(16.3077, device='cuda:0')
pval: 0.0010000000474974513 -- 39th test, time elapsed 4.67316746711731 -- emperical power so far: 0.7435897435897436
tensor(7.9060, device='cuda:0')
pval: 0.04800000041723251 -- 40th test, time elapsed 4.588557004928589 -- emperical power so far: 0.75
tensor(8.3167, device='cuda:0')
pval: 0.03700000047683716 -- 41th test, time elapsed 4.634491205215454 -- emperical power so far: 0.7560975609756098
tensor(12.0644, device='cuda:0')
pval: 0.009000000543892384 -- 42th test, time elapsed 4.6316468715667725 -- emperical power so far: 0.7619047619047619
tensor(20.3296, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 4.676246166229248 -- emperical power so far: 0.7674418604651163
tensor(5.5198, device='cuda:0')
pval: 0.125 -- 44th test, time elapsed 4.6739959716796875 -- emperical power so far: 0.75
tensor(5.4211, device='cuda:0')
pval: 0.1290000081062317 -- 45th test, time elapsed 4.699753284454346 -- emperical power so far: 0.7333333333333333
tensor(5.7470, device='cuda:0')
pval: 0.125 -- 46th test, time elapsed 4.6575117111206055 -- emperical power so far: 0.717391304347826
tensor(19.0656, device='cuda:0')
pval: 0.0020000000949949026 -- 47th test, time elapsed 4.6078760623931885 -- emperical power so far: 0.723404255319149
tensor(10.0957, device='cuda:0')
pval: 0.01600000075995922 -- 48th test, time elapsed 4.601656675338745 -- emperical power so far: 0.7291666666666666
tensor(7.3638, device='cuda:0')
pval: 0.06800000369548798 -- 49th test, time elapsed 4.677706003189087 -- emperical power so far: 0.7142857142857143
tensor(5.8969, device='cuda:0')
pval: 0.1210000067949295 -- 50th test, time elapsed 4.611289024353027 -- emperical power so far: 0.7
tensor(21.9464, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 4.65385627746582 -- emperical power so far: 0.7058823529411765
tensor(2.9591, device='cuda:0')
pval: 0.39000001549720764 -- 52th test, time elapsed 4.608702898025513 -- emperical power so far: 0.6923076923076923
tensor(15.6337, device='cuda:0')
pval: 0.004000000189989805 -- 53th test, time elapsed 4.609588146209717 -- emperical power so far: 0.6981132075471698
tensor(20.1282, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 4.6222312450408936 -- emperical power so far: 0.7037037037037037
tensor(17.6823, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 4.659459590911865 -- emperical power so far: 0.7090909090909091
tensor(2.2698, device='cuda:0')
pval: 0.4960000216960907 -- 56th test, time elapsed 4.648810386657715 -- emperical power so far: 0.6964285714285714
tensor(18.4029, device='cuda:0')
pval: 0.004000000189989805 -- 57th test, time elapsed 4.657979726791382 -- emperical power so far: 0.7017543859649122
tensor(2.5848, device='cuda:0')
pval: 0.4780000150203705 -- 58th test, time elapsed 4.633666753768921 -- emperical power so far: 0.6896551724137931
tensor(18.5515, device='cuda:0')
pval: 0.0010000000474974513 -- 59th test, time elapsed 4.561681270599365 -- emperical power so far: 0.6949152542372882
tensor(7.7655, device='cuda:0')
pval: 0.05000000074505806 -- 60th test, time elapsed 4.582904100418091 -- emperical power so far: 0.6833333333333333
tensor(5.3272, device='cuda:0')
pval: 0.1720000058412552 -- 61th test, time elapsed 4.580650329589844 -- emperical power so far: 0.6721311475409836
tensor(8.1905, device='cuda:0')
pval: 0.04200000315904617 -- 62th test, time elapsed 4.591588973999023 -- emperical power so far: 0.6774193548387096
tensor(4.3522, device='cuda:0')
pval: 0.20900000631809235 -- 63th test, time elapsed 4.576703310012817 -- emperical power so far: 0.6666666666666666
tensor(14.9589, device='cuda:0')
pval: 0.003000000026077032 -- 64th test, time elapsed 4.66526985168457 -- emperical power so far: 0.671875
tensor(14.5337, device='cuda:0')
pval: 0.003000000026077032 -- 65th test, time elapsed 4.5706822872161865 -- emperical power so far: 0.676923076923077
tensor(5.9391, device='cuda:0')
pval: 0.11700000613927841 -- 66th test, time elapsed 4.563392162322998 -- emperical power so far: 0.6666666666666666
tensor(4.5792, device='cuda:0')
pval: 0.20200000703334808 -- 67th test, time elapsed 4.563447952270508 -- emperical power so far: 0.6567164179104478
tensor(2.9384, device='cuda:0')
pval: 0.3760000169277191 -- 68th test, time elapsed 4.633824348449707 -- emperical power so far: 0.6470588235294118
tensor(12.4188, device='cuda:0')
pval: 0.01100000087171793 -- 69th test, time elapsed 4.528304100036621 -- emperical power so far: 0.6521739130434783
tensor(8.8649, device='cuda:0')
pval: 0.01900000125169754 -- 70th test, time elapsed 4.548517227172852 -- emperical power so far: 0.6571428571428571
tensor(11.3562, device='cuda:0')
pval: 0.009000000543892384 -- 71th test, time elapsed 4.519768238067627 -- emperical power so far: 0.6619718309859155
tensor(6.7153, device='cuda:0')
pval: 0.08000000566244125 -- 72th test, time elapsed 4.52426552772522 -- emperical power so far: 0.6527777777777778
tensor(2.5551, device='cuda:0')
pval: 0.47200003266334534 -- 73th test, time elapsed 4.501352548599243 -- emperical power so far: 0.6438356164383562
tensor(6.0986, device='cuda:0')
pval: 0.08800000697374344 -- 74th test, time elapsed 4.580997943878174 -- emperical power so far: 0.6351351351351351
tensor(10.3863, device='cuda:0')
pval: 0.014000000432133675 -- 75th test, time elapsed 4.593246221542358 -- emperical power so far: 0.64
tensor(17.3336, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 4.544742822647095 -- emperical power so far: 0.6447368421052632
tensor(3.7652, device='cuda:0')
pval: 0.29600000381469727 -- 77th test, time elapsed 4.575648069381714 -- emperical power so far: 0.6363636363636364
tensor(3.6984, device='cuda:0')
pval: 0.33100003004074097 -- 78th test, time elapsed 4.537317752838135 -- emperical power so far: 0.6282051282051282
tensor(7.1708, device='cuda:0')
pval: 0.06800000369548798 -- 79th test, time elapsed 4.545837879180908 -- emperical power so far: 0.620253164556962
tensor(1.9855, device='cuda:0')
pval: 0.5860000252723694 -- 80th test, time elapsed 4.545791387557983 -- emperical power so far: 0.6125
tensor(10.2820, device='cuda:0')
pval: 0.01600000075995922 -- 81th test, time elapsed 4.550823926925659 -- emperical power so far: 0.6172839506172839
tensor(14.3962, device='cuda:0')
pval: 0.003000000026077032 -- 82th test, time elapsed 4.569833040237427 -- emperical power so far: 0.6219512195121951
tensor(10.4279, device='cuda:0')
pval: 0.013000000268220901 -- 83th test, time elapsed 4.636820077896118 -- emperical power so far: 0.6265060240963856
tensor(19.6783, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 4.518633842468262 -- emperical power so far: 0.6309523809523809
tensor(10.7962, device='cuda:0')
pval: 0.009000000543892384 -- 85th test, time elapsed 4.658790826797485 -- emperical power so far: 0.6352941176470588
tensor(31.8104, device='cuda:0')
pval: 0.0010000000474974513 -- 86th test, time elapsed 4.56110143661499 -- emperical power so far: 0.6395348837209303
tensor(5.6049, device='cuda:0')
pval: 0.12300000339746475 -- 87th test, time elapsed 4.546191215515137 -- emperical power so far: 0.632183908045977
tensor(4.0147, device='cuda:0')
pval: 0.27000001072883606 -- 88th test, time elapsed 4.544156074523926 -- emperical power so far: 0.625
tensor(4.5505, device='cuda:0')
pval: 0.22100001573562622 -- 89th test, time elapsed 4.570077896118164 -- emperical power so far: 0.6179775280898876
tensor(12.1317, device='cuda:0')
pval: 0.004000000189989805 -- 90th test, time elapsed 4.553218603134155 -- emperical power so far: 0.6222222222222222
tensor(5.7565, device='cuda:0')
pval: 0.12800000607967377 -- 91th test, time elapsed 4.613607406616211 -- emperical power so far: 0.6153846153846154
tensor(5.1824, device='cuda:0')
pval: 0.14000000059604645 -- 92th test, time elapsed 4.650288343429565 -- emperical power so far: 0.6086956521739131
tensor(11.2147, device='cuda:0')
pval: 0.017000000923871994 -- 93th test, time elapsed 4.626565456390381 -- emperical power so far: 0.6129032258064516
tensor(11.2864, device='cuda:0')
pval: 0.00800000037997961 -- 94th test, time elapsed 4.582859754562378 -- emperical power so far: 0.6170212765957447
tensor(11.7066, device='cuda:0')
pval: 0.010000000707805157 -- 95th test, time elapsed 4.684829235076904 -- emperical power so far: 0.6210526315789474
tensor(10.8082, device='cuda:0')
pval: 0.012000000104308128 -- 96th test, time elapsed 4.692681550979614 -- emperical power so far: 0.625
tensor(8.0008, device='cuda:0')
pval: 0.05700000375509262 -- 97th test, time elapsed 4.592677593231201 -- emperical power so far: 0.6185567010309279
tensor(7.2349, device='cuda:0')
pval: 0.07100000232458115 -- 98th test, time elapsed 4.523832321166992 -- emperical power so far: 0.6122448979591837
tensor(4.4327, device='cuda:0')
pval: 0.22600001096725464 -- 99th test, time elapsed 4.563591957092285 -- emperical power so far: 0.6060606060606061
tensor(16.4212, device='cuda:0')
pval: 0.003000000026077032 -- 100th test, time elapsed 4.53611946105957 -- emperical power so far: 0.61
tensor(14.9028, device='cuda:0')
pval: 0.0020000000949949026 -- 101th test, time elapsed 4.572356462478638 -- emperical power so far: 0.6138613861386139
tensor(3.0112, device='cuda:0')
pval: 0.3750000298023224 -- 102th test, time elapsed 4.537999153137207 -- emperical power so far: 0.6078431372549019
tensor(6.5694, device='cuda:0')
pval: 0.08900000154972076 -- 103th test, time elapsed 4.5469911098480225 -- emperical power so far: 0.6019417475728155
tensor(5.5552, device='cuda:0')
pval: 0.13300000131130219 -- 104th test, time elapsed 4.560770750045776 -- emperical power so far: 0.5961538461538461
tensor(25.8914, device='cuda:0')
pval: 0.0010000000474974513 -- 105th test, time elapsed 4.571559906005859 -- emperical power so far: 0.6
tensor(10.2383, device='cuda:0')
pval: 0.01900000125169754 -- 106th test, time elapsed 4.609135627746582 -- emperical power so far: 0.6037735849056604
tensor(8.7617, device='cuda:0')
pval: 0.03100000135600567 -- 107th test, time elapsed 4.608124256134033 -- emperical power so far: 0.6074766355140186
tensor(6.3845, device='cuda:0')
pval: 0.0950000062584877 -- 108th test, time elapsed 4.678248882293701 -- emperical power so far: 0.6018518518518519
tensor(16.3512, device='cuda:0')
pval: 0.0020000000949949026 -- 109th test, time elapsed 4.683258295059204 -- emperical power so far: 0.6055045871559633
tensor(4.1190, device='cuda:0')
pval: 0.2540000081062317 -- 110th test, time elapsed 4.55635666847229 -- emperical power so far: 0.6
tensor(4.8683, device='cuda:0')
pval: 0.18900001049041748 -- 111th test, time elapsed 4.539646863937378 -- emperical power so far: 0.5945945945945946
tensor(2.6157, device='cuda:0')
pval: 0.4700000286102295 -- 112th test, time elapsed 4.553431749343872 -- emperical power so far: 0.5892857142857143
tensor(5.9427, device='cuda:0')
pval: 0.11400000751018524 -- 113th test, time elapsed 4.597539186477661 -- emperical power so far: 0.584070796460177
tensor(1.5830, device='cuda:0')
pval: 0.6770000457763672 -- 114th test, time elapsed 4.577850580215454 -- emperical power so far: 0.5789473684210527
tensor(0.9033, device='cuda:0')
pval: 0.8210000395774841 -- 115th test, time elapsed 4.574158430099487 -- emperical power so far: 0.5739130434782609
tensor(5.4861, device='cuda:0')
pval: 0.1420000046491623 -- 116th test, time elapsed 4.589875936508179 -- emperical power so far: 0.5689655172413793
tensor(4.9023, device='cuda:0')
pval: 0.18200001120567322 -- 117th test, time elapsed 4.587490558624268 -- emperical power so far: 0.5641025641025641
tensor(20.8732, device='cuda:0')
pval: 0.0020000000949949026 -- 118th test, time elapsed 4.535201549530029 -- emperical power so far: 0.5677966101694916
tensor(18.3799, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 4.5432538986206055 -- emperical power so far: 0.5714285714285714
tensor(22.3821, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 4.5421998500823975 -- emperical power so far: 0.575
tensor(8.2211, device='cuda:0')
pval: 0.036000002175569534 -- 121th test, time elapsed 4.527071237564087 -- emperical power so far: 0.5785123966942148
tensor(14.2607, device='cuda:0')
pval: 0.0010000000474974513 -- 122th test, time elapsed 4.597604990005493 -- emperical power so far: 0.5819672131147541
tensor(7.4491, device='cuda:0')
pval: 0.06400000303983688 -- 123th test, time elapsed 4.699298620223999 -- emperical power so far: 0.5772357723577236
tensor(6.6429, device='cuda:0')
pval: 0.08400000631809235 -- 124th test, time elapsed 4.611995458602905 -- emperical power so far: 0.5725806451612904
tensor(4.3629, device='cuda:0')
pval: 0.22100001573562622 -- 125th test, time elapsed 4.540506362915039 -- emperical power so far: 0.568
tensor(24.4739, device='cuda:0')
pval: 0.0010000000474974513 -- 126th test, time elapsed 4.541423320770264 -- emperical power so far: 0.5714285714285714
tensor(12.8664, device='cuda:0')
pval: 0.01100000087171793 -- 127th test, time elapsed 4.593832492828369 -- emperical power so far: 0.5748031496062992
tensor(15.1611, device='cuda:0')
pval: 0.0020000000949949026 -- 128th test, time elapsed 4.550164699554443 -- emperical power so far: 0.578125
tensor(5.8219, device='cuda:0')
pval: 0.11500000208616257 -- 129th test, time elapsed 4.569896221160889 -- emperical power so far: 0.5736434108527132
tensor(6.0903, device='cuda:0')
pval: 0.10700000822544098 -- 130th test, time elapsed 4.514493703842163 -- emperical power so far: 0.5692307692307692
tensor(14.3267, device='cuda:0')
pval: 0.007000000216066837 -- 131th test, time elapsed 4.545607328414917 -- emperical power so far: 0.5725190839694656
tensor(8.3466, device='cuda:0')
pval: 0.04200000315904617 -- 132th test, time elapsed 4.548163652420044 -- emperical power so far: 0.5757575757575758
tensor(11.7896, device='cuda:0')
pval: 0.00800000037997961 -- 133th test, time elapsed 4.545497894287109 -- emperical power so far: 0.5789473684210527
tensor(16.3070, device='cuda:0')
pval: 0.0020000000949949026 -- 134th test, time elapsed 4.566439867019653 -- emperical power so far: 0.582089552238806
tensor(3.7984, device='cuda:0')
pval: 0.29500001668930054 -- 135th test, time elapsed 4.7508745193481445 -- emperical power so far: 0.5777777777777777
tensor(14.0447, device='cuda:0')
pval: 0.004000000189989805 -- 136th test, time elapsed 4.616024971008301 -- emperical power so far: 0.5808823529411765
tensor(17.1479, device='cuda:0')
pval: 0.0020000000949949026 -- 137th test, time elapsed 4.4951722621917725 -- emperical power so far: 0.583941605839416
tensor(21.0273, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 4.493113040924072 -- emperical power so far: 0.5869565217391305
tensor(6.0213, device='cuda:0')
pval: 0.1120000034570694 -- 139th test, time elapsed 4.443557024002075 -- emperical power so far: 0.5827338129496403
tensor(30.7869, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 4.472828149795532 -- emperical power so far: 0.5857142857142857
tensor(15.4602, device='cuda:0')
pval: 0.004000000189989805 -- 141th test, time elapsed 4.421374797821045 -- emperical power so far: 0.5886524822695035
tensor(11.9034, device='cuda:0')
pval: 0.006000000052154064 -- 142th test, time elapsed 4.486832141876221 -- emperical power so far: 0.5915492957746479
tensor(15.1236, device='cuda:0')
pval: 0.004000000189989805 -- 143th test, time elapsed 4.5411012172698975 -- emperical power so far: 0.5944055944055944
tensor(12.6843, device='cuda:0')
pval: 0.007000000216066837 -- 144th test, time elapsed 4.472395181655884 -- emperical power so far: 0.5972222222222222
tensor(8.6248, device='cuda:0')
pval: 0.04000000283122063 -- 145th test, time elapsed 4.486795663833618 -- emperical power so far: 0.6
tensor(8.8728, device='cuda:0')
pval: 0.036000002175569534 -- 146th test, time elapsed 4.480888605117798 -- emperical power so far: 0.6027397260273972
tensor(11.1849, device='cuda:0')
pval: 0.010000000707805157 -- 147th test, time elapsed 4.492901802062988 -- emperical power so far: 0.6054421768707483
tensor(5.6609, device='cuda:0')
pval: 0.13199999928474426 -- 148th test, time elapsed 4.52414345741272 -- emperical power so far: 0.6013513513513513
tensor(21.0766, device='cuda:0')
pval: 0.0020000000949949026 -- 149th test, time elapsed 4.534684181213379 -- emperical power so far: 0.6040268456375839
tensor(10.1112, device='cuda:0')
pval: 0.021000001579523087 -- 150th test, time elapsed 4.513043403625488 -- emperical power so far: 0.6066666666666667
tensor(15.4588, device='cuda:0')
pval: 0.003000000026077032 -- 151th test, time elapsed 4.466233491897583 -- emperical power so far: 0.609271523178808
tensor(4.1573, device='cuda:0')
pval: 0.24900001287460327 -- 152th test, time elapsed 4.499382257461548 -- emperical power so far: 0.6052631578947368
tensor(5.3831, device='cuda:0')
pval: 0.14300000667572021 -- 153th test, time elapsed 4.499675989151001 -- emperical power so far: 0.6013071895424836
tensor(4.1781, device='cuda:0')
pval: 0.23900000751018524 -- 154th test, time elapsed 4.560044288635254 -- emperical power so far: 0.5974025974025974
tensor(4.8213, device='cuda:0')
pval: 0.17600001394748688 -- 155th test, time elapsed 4.480202674865723 -- emperical power so far: 0.5935483870967742
tensor(7.0909, device='cuda:0')
pval: 0.0690000057220459 -- 156th test, time elapsed 4.504342555999756 -- emperical power so far: 0.5897435897435898
tensor(1.3611, device='cuda:0')
pval: 0.6990000605583191 -- 157th test, time elapsed 4.499215841293335 -- emperical power so far: 0.5859872611464968
tensor(11.8193, device='cuda:0')
pval: 0.01100000087171793 -- 158th test, time elapsed 4.515953302383423 -- emperical power so far: 0.5886075949367089
tensor(6.5169, device='cuda:0')
pval: 0.08800000697374344 -- 159th test, time elapsed 4.458295822143555 -- emperical power so far: 0.5849056603773585
tensor(20.8023, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 4.522874355316162 -- emperical power so far: 0.5875
tensor(8.8495, device='cuda:0')
pval: 0.02500000037252903 -- 161th test, time elapsed 4.460824012756348 -- emperical power so far: 0.5900621118012422
tensor(3.9202, device='cuda:0')
pval: 0.2630000114440918 -- 162th test, time elapsed 4.515774965286255 -- emperical power so far: 0.5864197530864198
tensor(5.2336, device='cuda:0')
pval: 0.15300001204013824 -- 163th test, time elapsed 4.442950487136841 -- emperical power so far: 0.5828220858895705
tensor(16.4352, device='cuda:0')
pval: 0.0020000000949949026 -- 164th test, time elapsed 4.516949415206909 -- emperical power so far: 0.5853658536585366
tensor(4.5400, device='cuda:0')
pval: 0.21700000762939453 -- 165th test, time elapsed 4.507198810577393 -- emperical power so far: 0.5818181818181818
tensor(5.1370, device='cuda:0')
pval: 0.16200000047683716 -- 166th test, time elapsed 4.513145685195923 -- emperical power so far: 0.5783132530120482
tensor(11.9877, device='cuda:0')
pval: 0.006000000052154064 -- 167th test, time elapsed 4.5066540241241455 -- emperical power so far: 0.5808383233532934
tensor(6.2715, device='cuda:0')
pval: 0.09100000560283661 -- 168th test, time elapsed 4.5664262771606445 -- emperical power so far: 0.5773809523809523
tensor(10.3350, device='cuda:0')
pval: 0.015000000596046448 -- 169th test, time elapsed 4.523715496063232 -- emperical power so far: 0.5798816568047337
tensor(10.0555, device='cuda:0')
pval: 0.018000001087784767 -- 170th test, time elapsed 4.470494031906128 -- emperical power so far: 0.5823529411764706
tensor(10.1331, device='cuda:0')
pval: 0.02200000174343586 -- 171th test, time elapsed 4.479116439819336 -- emperical power so far: 0.5847953216374269
tensor(16.3576, device='cuda:0')
pval: 0.003000000026077032 -- 172th test, time elapsed 4.545819044113159 -- emperical power so far: 0.5872093023255814
tensor(10.7421, device='cuda:0')
pval: 0.01600000075995922 -- 173th test, time elapsed 4.527954339981079 -- emperical power so far: 0.5895953757225434
tensor(7.9936, device='cuda:0')
pval: 0.039000000804662704 -- 174th test, time elapsed 4.621986627578735 -- emperical power so far: 0.5919540229885057
tensor(7.8785, device='cuda:0')
pval: 0.03700000047683716 -- 175th test, time elapsed 4.484792232513428 -- emperical power so far: 0.5942857142857143
tensor(4.5812, device='cuda:0')
pval: 0.22600001096725464 -- 176th test, time elapsed 4.552241325378418 -- emperical power so far: 0.5909090909090909
tensor(10.5056, device='cuda:0')
pval: 0.012000000104308128 -- 177th test, time elapsed 4.495959520339966 -- emperical power so far: 0.5932203389830508
tensor(7.2754, device='cuda:0')
pval: 0.0650000050663948 -- 178th test, time elapsed 4.5243449211120605 -- emperical power so far: 0.5898876404494382
tensor(16.8097, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 4.564624071121216 -- emperical power so far: 0.5921787709497207
tensor(3.9857, device='cuda:0')
pval: 0.24900001287460327 -- 180th test, time elapsed 4.5141401290893555 -- emperical power so far: 0.5888888888888889
tensor(18.6661, device='cuda:0')
pval: 0.0020000000949949026 -- 181th test, time elapsed 4.51980996131897 -- emperical power so far: 0.5911602209944752
tensor(8.9004, device='cuda:0')
pval: 0.04200000315904617 -- 182th test, time elapsed 4.453230857849121 -- emperical power so far: 0.5934065934065934
tensor(15.4491, device='cuda:0')
pval: 0.003000000026077032 -- 183th test, time elapsed 4.576363563537598 -- emperical power so far: 0.5956284153005464
tensor(3.2604, device='cuda:0')
pval: 0.35500001907348633 -- 184th test, time elapsed 4.69791579246521 -- emperical power so far: 0.592391304347826
tensor(18.2461, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 4.5575432777404785 -- emperical power so far: 0.5945945945945946
tensor(9.6479, device='cuda:0')
pval: 0.018000001087784767 -- 186th test, time elapsed 4.518138647079468 -- emperical power so far: 0.5967741935483871
tensor(16.5147, device='cuda:0')
pval: 0.0020000000949949026 -- 187th test, time elapsed 4.483674764633179 -- emperical power so far: 0.5989304812834224
tensor(13.2393, device='cuda:0')
pval: 0.005000000353902578 -- 188th test, time elapsed 4.458960056304932 -- emperical power so far: 0.601063829787234
tensor(12.5222, device='cuda:0')
pval: 0.006000000052154064 -- 189th test, time elapsed 4.635823726654053 -- emperical power so far: 0.6031746031746031
tensor(3.3237, device='cuda:0')
pval: 0.34800001978874207 -- 190th test, time elapsed 4.689783096313477 -- emperical power so far: 0.6
tensor(9.4222, device='cuda:0')
pval: 0.027000000700354576 -- 191th test, time elapsed 4.571906805038452 -- emperical power so far: 0.6020942408376964
tensor(8.3791, device='cuda:0')
pval: 0.039000000804662704 -- 192th test, time elapsed 4.542846202850342 -- emperical power so far: 0.6041666666666666
tensor(1.2943, device='cuda:0')
pval: 0.7210000157356262 -- 193th test, time elapsed 4.590255498886108 -- emperical power so far: 0.6010362694300518
tensor(16.8828, device='cuda:0')
pval: 0.0020000000949949026 -- 194th test, time elapsed 4.55028772354126 -- emperical power so far: 0.6030927835051546
tensor(19.4942, device='cuda:0')
pval: 0.0020000000949949026 -- 195th test, time elapsed 4.5550620555877686 -- emperical power so far: 0.6051282051282051
tensor(10.7726, device='cuda:0')
pval: 0.010000000707805157 -- 196th test, time elapsed 4.608032703399658 -- emperical power so far: 0.6071428571428571
tensor(25.1708, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 4.546141624450684 -- emperical power so far: 0.6091370558375635
tensor(9.4512, device='cuda:0')
pval: 0.029000001028180122 -- 198th test, time elapsed 4.539031028747559 -- emperical power so far: 0.6111111111111112
tensor(20.5338, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 4.495824575424194 -- emperical power so far: 0.6130653266331658
tensor(6.1783, device='cuda:0')
pval: 0.11100000888109207 -- 200th test, time elapsed 4.503746509552002 -- emperical power so far: 0.61
912.8724052906036


#########################################
sample size = 12000
tensor(11.3401, device='cuda:0')
pval: 0.013000000268220901 -- 1th test, time elapsed 4.850507020950317 -- emperical power so far: 1.0
tensor(16.8689, device='cuda:0')
pval: 0.0020000000949949026 -- 2th test, time elapsed 4.835576772689819 -- emperical power so far: 1.0
tensor(8.2126, device='cuda:0')
pval: 0.04400000348687172 -- 3th test, time elapsed 4.840240955352783 -- emperical power so far: 1.0
tensor(7.3734, device='cuda:0')
pval: 0.06100000441074371 -- 4th test, time elapsed 4.838986396789551 -- emperical power so far: 0.75
tensor(9.4122, device='cuda:0')
