cuda:0
bitflip_projchi
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 1000
tensor(9.1378, device='cuda:0')
tensor(32.7414, device='cuda:0')
pval: 0.0010000000474974513 -- 91th test, time elapsed 4.358327388763428 -- emperical power so far: 0.989010989010989
tensor(61.5614, device='cuda:0')
pval: 0.0010000000474974513 -- 92th test, time elapsed 4.356069564819336 -- emperical power so far: 0.9891304347826086
tensor(38.3751, device='cuda:0')
pval: 0.0010000000474974513 -- 93th test, time elapsed 4.373676538467407 -- emperical power so far: 0.989247311827957
tensor(23.0166, device='cuda:0')
pval: 0.0010000000474974513 -- 94th test, time elapsed 4.3754847049713135 -- emperical power so far: 0.9893617021276596
tensor(25.5003, device='cuda:0')
pval: 0.0010000000474974513 -- 95th test, time elapsed 4.352222442626953 -- emperical power so far: 0.9894736842105263
tensor(43.7671, device='cuda:0')
pval: 0.0010000000474974513 -- 96th test, time elapsed 4.376278877258301 -- emperical power so far: 0.9895833333333334
tensor(31.9015, device='cuda:0')
pval: 0.0010000000474974513 -- 97th test, time elapsed 4.360308647155762 -- emperical power so far: 0.9896907216494846
tensor(30.3565, device='cuda:0')
pval: 0.0010000000474974513 -- 98th test, time elapsed 4.318146228790283 -- emperical power so far: 0.9897959183673469
tensor(25.9018, device='cuda:0')
pval: 0.0010000000474974513 -- 99th test, time elapsed 4.401303768157959 -- emperical power so far: 0.98989898989899
tensor(17.2094, device='cuda:0')
pval: 0.0020000000949949026 -- 100th test, time elapsed 4.442854642868042 -- emperical power so far: 0.99
tensor(39.9204, device='cuda:0')
pval: 0.0010000000474974513 -- 101th test, time elapsed 4.4027931690216064 -- emperical power so far: 0.9900990099009901
tensor(30.2097, device='cuda:0')
pval: 0.0010000000474974513 -- 102th test, time elapsed 4.348404884338379 -- emperical power so far: 0.9901960784313726
tensor(21.9690, device='cuda:0')
pval: 0.0010000000474974513 -- 103th test, time elapsed 4.354191780090332 -- emperical power so far: 0.9902912621359223
tensor(25.7074, device='cuda:0')
pval: 0.0010000000474974513 -- 104th test, time elapsed 4.369112491607666 -- emperical power so far: 0.9903846153846154
tensor(27.2771, device='cuda:0')
pval: 0.0010000000474974513 -- 105th test, time elapsed 4.33536696434021 -- emperical power so far: 0.9904761904761905
tensor(36.5456, device='cuda:0')
pval: 0.0010000000474974513 -- 106th test, time elapsed 4.346639394760132 -- emperical power so far: 0.9905660377358491
tensor(54.6749, device='cuda:0')
pval: 0.0010000000474974513 -- 107th test, time elapsed 4.374312162399292 -- emperical power so far: 0.9906542056074766
tensor(48.4306, device='cuda:0')
pval: 0.0010000000474974513 -- 108th test, time elapsed 4.3506691455841064 -- emperical power so far: 0.9907407407407407
tensor(28.8237, device='cuda:0')
pval: 0.0010000000474974513 -- 109th test, time elapsed 4.344273567199707 -- emperical power so far: 0.9908256880733946
tensor(45.7240, device='cuda:0')
pval: 0.0010000000474974513 -- 110th test, time elapsed 4.359842777252197 -- emperical power so far: 0.990909090909091
tensor(20.6090, device='cuda:0')
pval: 0.0020000000949949026 -- 111th test, time elapsed 4.344736337661743 -- emperical power so far: 0.990990990990991
tensor(40.4949, device='cuda:0')
pval: 0.0010000000474974513 -- 112th test, time elapsed 4.403698444366455 -- emperical power so far: 0.9910714285714286
tensor(27.1858, device='cuda:0')
pval: 0.0010000000474974513 -- 113th test, time elapsed 4.360064268112183 -- emperical power so far: 0.9911504424778761
tensor(33.5878, device='cuda:0')
pval: 0.0010000000474974513 -- 114th test, time elapsed 4.395850419998169 -- emperical power so far: 0.9912280701754386
tensor(22.6012, device='cuda:0')
pval: 0.0010000000474974513 -- 115th test, time elapsed 4.405622243881226 -- emperical power so far: 0.991304347826087
tensor(39.7274, device='cuda:0')
pval: 0.0010000000474974513 -- 116th test, time elapsed 4.394184589385986 -- emperical power so far: 0.9913793103448276
tensor(29.9022, device='cuda:0')
pval: 0.0010000000474974513 -- 117th test, time elapsed 4.370351791381836 -- emperical power so far: 0.9914529914529915
tensor(52.8612, device='cuda:0')
pval: 0.0010000000474974513 -- 118th test, time elapsed 4.402587890625 -- emperical power so far: 0.9915254237288136
tensor(32.4760, device='cuda:0')
pval: 0.0010000000474974513 -- 119th test, time elapsed 4.38257360458374 -- emperical power so far: 0.9915966386554622
tensor(27.8141, device='cuda:0')
pval: 0.0010000000474974513 -- 120th test, time elapsed 4.377660751342773 -- emperical power so far: 0.9916666666666667
tensor(19.4023, device='cuda:0')
pval: 0.0010000000474974513 -- 121th test, time elapsed 4.361300706863403 -- emperical power so far: 0.9917355371900827
tensor(20.3112, device='cuda:0')
pval: 0.0010000000474974513 -- 122th test, time elapsed 4.343512058258057 -- emperical power so far: 0.9918032786885246
tensor(28.5260, device='cuda:0')
pval: 0.0010000000474974513 -- 123th test, time elapsed 4.37805700302124 -- emperical power so far: 0.991869918699187
tensor(22.5173, device='cuda:0')
pval: 0.0010000000474974513 -- 124th test, time elapsed 4.419039964675903 -- emperical power so far: 0.9919354838709677
tensor(14.7499, device='cuda:0')
pval: 0.004000000189989805 -- 125th test, time elapsed 4.466606378555298 -- emperical power so far: 0.992
tensor(29.4884, device='cuda:0')
pval: 0.0010000000474974513 -- 126th test, time elapsed 4.466440200805664 -- emperical power so far: 0.9920634920634921
tensor(44.6390, device='cuda:0')
pval: 0.0010000000474974513 -- 127th test, time elapsed 4.433841705322266 -- emperical power so far: 0.9921259842519685
tensor(26.9875, device='cuda:0')
pval: 0.0010000000474974513 -- 128th test, time elapsed 4.428701400756836 -- emperical power so far: 0.9921875
tensor(14.8077, device='cuda:0')
pval: 0.005000000353902578 -- 129th test, time elapsed 4.439728260040283 -- emperical power so far: 0.9922480620155039
tensor(31.2130, device='cuda:0')
pval: 0.0010000000474974513 -- 130th test, time elapsed 4.458462953567505 -- emperical power so far: 0.9923076923076923
tensor(29.6358, device='cuda:0')
pval: 0.0010000000474974513 -- 131th test, time elapsed 4.360666990280151 -- emperical power so far: 0.9923664122137404
tensor(38.9704, device='cuda:0')
pval: 0.0010000000474974513 -- 132th test, time elapsed 4.420193672180176 -- emperical power so far: 0.9924242424242424
tensor(32.5776, device='cuda:0')
pval: 0.0010000000474974513 -- 133th test, time elapsed 4.3936378955841064 -- emperical power so far: 0.9924812030075187
tensor(31.6325, device='cuda:0')
pval: 0.0010000000474974513 -- 134th test, time elapsed 4.385580539703369 -- emperical power so far: 0.9925373134328358
tensor(12.2999, device='cuda:0')
pval: 0.005000000353902578 -- 135th test, time elapsed 4.441559553146362 -- emperical power so far: 0.9925925925925926
tensor(22.5004, device='cuda:0')
pval: 0.0010000000474974513 -- 136th test, time elapsed 4.529872417449951 -- emperical power so far: 0.9926470588235294
tensor(25.9139, device='cuda:0')
pval: 0.0010000000474974513 -- 137th test, time elapsed 4.422849178314209 -- emperical power so far: 0.9927007299270073
tensor(35.8279, device='cuda:0')
pval: 0.0010000000474974513 -- 138th test, time elapsed 4.387093782424927 -- emperical power so far: 0.9927536231884058
tensor(16.2088, device='cuda:0')
pval: 0.003000000026077032 -- 139th test, time elapsed 4.457108974456787 -- emperical power so far: 0.9928057553956835
tensor(33.2500, device='cuda:0')
pval: 0.0010000000474974513 -- 140th test, time elapsed 4.401121616363525 -- emperical power so far: 0.9928571428571429
tensor(35.7127, device='cuda:0')
pval: 0.0010000000474974513 -- 141th test, time elapsed 4.432420253753662 -- emperical power so far: 0.9929078014184397
tensor(25.7931, device='cuda:0')
pval: 0.0010000000474974513 -- 142th test, time elapsed 4.416347026824951 -- emperical power so far: 0.9929577464788732
tensor(52.6393, device='cuda:0')
pval: 0.0010000000474974513 -- 143th test, time elapsed 4.44335675239563 -- emperical power so far: 0.993006993006993
tensor(30.2021, device='cuda:0')
pval: 0.0010000000474974513 -- 144th test, time elapsed 4.38970422744751 -- emperical power so far: 0.9930555555555556
tensor(41.1787, device='cuda:0')
pval: 0.0010000000474974513 -- 145th test, time elapsed 4.398041486740112 -- emperical power so far: 0.993103448275862
tensor(31.6007, device='cuda:0')
pval: 0.0010000000474974513 -- 146th test, time elapsed 4.440768241882324 -- emperical power so far: 0.9931506849315068
tensor(58.5052, device='cuda:0')
pval: 0.0010000000474974513 -- 147th test, time elapsed 4.486207962036133 -- emperical power so far: 0.9931972789115646
tensor(47.5368, device='cuda:0')
pval: 0.0010000000474974513 -- 148th test, time elapsed 4.415349245071411 -- emperical power so far: 0.9932432432432432
tensor(41.4930, device='cuda:0')
pval: 0.0010000000474974513 -- 149th test, time elapsed 4.384941101074219 -- emperical power so far: 0.9932885906040269
tensor(34.2827, device='cuda:0')
pval: 0.0010000000474974513 -- 150th test, time elapsed 4.390007257461548 -- emperical power so far: 0.9933333333333333
tensor(37.5004, device='cuda:0')
pval: 0.0010000000474974513 -- 151th test, time elapsed 4.3447184562683105 -- emperical power so far: 0.9933774834437086
tensor(16.5736, device='cuda:0')
pval: 0.0010000000474974513 -- 152th test, time elapsed 4.401241779327393 -- emperical power so far: 0.993421052631579
tensor(17.7037, device='cuda:0')
pval: 0.0020000000949949026 -- 153th test, time elapsed 4.447176933288574 -- emperical power so far: 0.9934640522875817
tensor(12.5642, device='cuda:0')
pval: 0.007000000216066837 -- 154th test, time elapsed 4.430910348892212 -- emperical power so far: 0.9935064935064936
tensor(26.8500, device='cuda:0')
pval: 0.0010000000474974513 -- 155th test, time elapsed 4.3917906284332275 -- emperical power so far: 0.9935483870967742
tensor(21.3792, device='cuda:0')
pval: 0.0010000000474974513 -- 156th test, time elapsed 4.379660606384277 -- emperical power so far: 0.9935897435897436
tensor(37.0211, device='cuda:0')
pval: 0.0010000000474974513 -- 157th test, time elapsed 4.438180685043335 -- emperical power so far: 0.9936305732484076
tensor(26.3003, device='cuda:0')
pval: 0.0010000000474974513 -- 158th test, time elapsed 4.537917613983154 -- emperical power so far: 0.9936708860759493
tensor(43.4349, device='cuda:0')
pval: 0.0010000000474974513 -- 159th test, time elapsed 4.414656400680542 -- emperical power so far: 0.9937106918238994
tensor(34.3709, device='cuda:0')
pval: 0.0010000000474974513 -- 160th test, time elapsed 4.3726654052734375 -- emperical power so far: 0.99375
tensor(14.1972, device='cuda:0')
pval: 0.004000000189989805 -- 161th test, time elapsed 4.2933807373046875 -- emperical power so far: 0.9937888198757764
tensor(3.0803, device='cuda:0')
pval: 0.3710000216960907 -- 162th test, time elapsed 4.383779764175415 -- emperical power so far: 0.9876543209876543
tensor(19.7773, device='cuda:0')
pval: 0.0010000000474974513 -- 163th test, time elapsed 4.357624769210815 -- emperical power so far: 0.9877300613496932
tensor(61.4749, device='cuda:0')
pval: 0.0010000000474974513 -- 164th test, time elapsed 4.385474920272827 -- emperical power so far: 0.9878048780487805
tensor(28.4831, device='cuda:0')
pval: 0.0010000000474974513 -- 165th test, time elapsed 4.393866300582886 -- emperical power so far: 0.9878787878787879
tensor(7.7209, device='cuda:0')
pval: 0.04000000283122063 -- 166th test, time elapsed 4.456789970397949 -- emperical power so far: 0.9879518072289156
tensor(24.0880, device='cuda:0')
pval: 0.0010000000474974513 -- 167th test, time elapsed 4.411868095397949 -- emperical power so far: 0.9880239520958084
tensor(18.0593, device='cuda:0')
pval: 0.0010000000474974513 -- 168th test, time elapsed 4.340834617614746 -- emperical power so far: 0.9880952380952381
tensor(33.5963, device='cuda:0')
pval: 0.0010000000474974513 -- 169th test, time elapsed 4.3699445724487305 -- emperical power so far: 0.9881656804733728
tensor(32.4023, device='cuda:0')
pval: 0.0010000000474974513 -- 170th test, time elapsed 4.548842430114746 -- emperical power so far: 0.9882352941176471
tensor(11.8528, device='cuda:0')
pval: 0.007000000216066837 -- 171th test, time elapsed 4.3738908767700195 -- emperical power so far: 0.9883040935672515
tensor(41.5988, device='cuda:0')
pval: 0.0010000000474974513 -- 172th test, time elapsed 4.440427541732788 -- emperical power so far: 0.9883720930232558
tensor(23.0343, device='cuda:0')
pval: 0.0010000000474974513 -- 173th test, time elapsed 4.3843958377838135 -- emperical power so far: 0.9884393063583815
tensor(24.6560, device='cuda:0')
pval: 0.0010000000474974513 -- 174th test, time elapsed 4.427698850631714 -- emperical power so far: 0.9885057471264368
tensor(39.3222, device='cuda:0')
pval: 0.0010000000474974513 -- 175th test, time elapsed 4.402076482772827 -- emperical power so far: 0.9885714285714285
tensor(43.8241, device='cuda:0')
pval: 0.0010000000474974513 -- 176th test, time elapsed 4.386503219604492 -- emperical power so far: 0.9886363636363636
tensor(19.0408, device='cuda:0')
pval: 0.0020000000949949026 -- 177th test, time elapsed 4.512239694595337 -- emperical power so far: 0.9887005649717514
tensor(19.9675, device='cuda:0')
pval: 0.0010000000474974513 -- 178th test, time elapsed 4.484997034072876 -- emperical power so far: 0.9887640449438202
tensor(23.7126, device='cuda:0')
pval: 0.0010000000474974513 -- 179th test, time elapsed 4.423182010650635 -- emperical power so far: 0.9888268156424581
tensor(49.7579, device='cuda:0')
pval: 0.0010000000474974513 -- 180th test, time elapsed 4.492974042892456 -- emperical power so far: 0.9888888888888889
tensor(18.8150, device='cuda:0')
pval: 0.0010000000474974513 -- 181th test, time elapsed 4.464439630508423 -- emperical power so far: 0.988950276243094
tensor(24.3443, device='cuda:0')
pval: 0.0010000000474974513 -- 182th test, time elapsed 4.413488149642944 -- emperical power so far: 0.989010989010989
tensor(20.8742, device='cuda:0')
pval: 0.0010000000474974513 -- 183th test, time elapsed 4.37531042098999 -- emperical power so far: 0.9890710382513661
tensor(17.8231, device='cuda:0')
pval: 0.0020000000949949026 -- 184th test, time elapsed 4.373674631118774 -- emperical power so far: 0.9891304347826086
tensor(27.8450, device='cuda:0')
pval: 0.0010000000474974513 -- 185th test, time elapsed 4.3846116065979 -- emperical power so far: 0.9891891891891892
tensor(48.2743, device='cuda:0')
pval: 0.0010000000474974513 -- 186th test, time elapsed 4.376099586486816 -- emperical power so far: 0.989247311827957
tensor(35.9836, device='cuda:0')
pval: 0.0010000000474974513 -- 187th test, time elapsed 4.4766685962677 -- emperical power so far: 0.9893048128342246
tensor(23.4566, device='cuda:0')
pval: 0.0010000000474974513 -- 188th test, time elapsed 4.389908075332642 -- emperical power so far: 0.9893617021276596
tensor(43.4514, device='cuda:0')
pval: 0.0010000000474974513 -- 189th test, time elapsed 4.426817893981934 -- emperical power so far: 0.9894179894179894
tensor(19.4206, device='cuda:0')
pval: 0.0010000000474974513 -- 190th test, time elapsed 4.38541316986084 -- emperical power so far: 0.9894736842105263
tensor(18.0696, device='cuda:0')
pval: 0.0010000000474974513 -- 191th test, time elapsed 4.361605644226074 -- emperical power so far: 0.9895287958115183
tensor(8.3703, device='cuda:0')
pval: 0.04800000041723251 -- 192th test, time elapsed 4.333114147186279 -- emperical power so far: 0.9895833333333334
tensor(11.4472, device='cuda:0')
pval: 0.006000000052154064 -- 193th test, time elapsed 4.37797212600708 -- emperical power so far: 0.9896373056994818
tensor(21.3997, device='cuda:0')
pval: 0.0010000000474974513 -- 194th test, time elapsed 4.4291675090789795 -- emperical power so far: 0.9896907216494846
tensor(14.2022, device='cuda:0')
pval: 0.0020000000949949026 -- 195th test, time elapsed 4.3456130027771 -- emperical power so far: 0.9897435897435898
tensor(35.1437, device='cuda:0')
pval: 0.0010000000474974513 -- 196th test, time elapsed 4.333948850631714 -- emperical power so far: 0.9897959183673469
tensor(28.6754, device='cuda:0')
pval: 0.0010000000474974513 -- 197th test, time elapsed 4.3724524974823 -- emperical power so far: 0.9898477157360406
tensor(25.9330, device='cuda:0')
pval: 0.0010000000474974513 -- 198th test, time elapsed 4.412267684936523 -- emperical power so far: 0.98989898989899
tensor(22.5459, device='cuda:0')
pval: 0.0010000000474974513 -- 199th test, time elapsed 4.3232738971710205 -- emperical power so far: 0.9899497487437185
tensor(34.1149, device='cuda:0')
pval: 0.0010000000474974513 -- 200th test, time elapsed 4.3732428550720215 -- emperical power so far: 0.99
881.9047839641571


#########################################
sample size = 11000
tensor(24.3059, device='cuda:0')
pval: 0.0010000000474974513 -- 1th test, time elapsed 4.663580656051636 -- emperical power so far: 1.0
tensor(40.5207, device='cuda:0')
pval: 0.0010000000474974513 -- 2th test, time elapsed 4.65028977394104 -- emperical power so far: 1.0
tensor(40.7469, device='cuda:0')
pval: 0.0010000000474974513 -- 3th test, time elapsed 4.624091863632202 -- emperical power so far: 1.0
tensor(39.2041, device='cuda:0')
pval: 0.0010000000474974513 -- 4th test, time elapsed 4.623980283737183 -- emperical power so far: 1.0
tensor(33.0586, device='cuda:0')
pval: 0.0010000000474974513 -- 5th test, time elapsed 4.629528999328613 -- emperical power so far: 1.0
tensor(37.0759, device='cuda:0')
pval: 0.0010000000474974513 -- 6th test, time elapsed 4.6288464069366455 -- emperical power so far: 1.0
tensor(38.4378, device='cuda:0')
pval: 0.0010000000474974513 -- 7th test, time elapsed 4.670595407485962 -- emperical power so far: 1.0
tensor(58.8140, device='cuda:0')
pval: 0.0010000000474974513 -- 8th test, time elapsed 4.645473003387451 -- emperical power so far: 1.0
tensor(31.2300, device='cuda:0')
pval: 0.0010000000474974513 -- 9th test, time elapsed 4.686155319213867 -- emperical power so far: 1.0
tensor(40.0533, device='cuda:0')
pval: 0.0010000000474974513 -- 10th test, time elapsed 4.710528612136841 -- emperical power so far: 1.0
tensor(30.3902, device='cuda:0')
pval: 0.0010000000474974513 -- 11th test, time elapsed 4.661938905715942 -- emperical power so far: 1.0
tensor(27.6766, device='cuda:0')
pval: 0.0010000000474974513 -- 12th test, time elapsed 4.635086297988892 -- emperical power so far: 1.0
tensor(30.3343, device='cuda:0')
pval: 0.0010000000474974513 -- 13th test, time elapsed 4.671422481536865 -- emperical power so far: 1.0
tensor(57.8662, device='cuda:0')
pval: 0.0010000000474974513 -- 14th test, time elapsed 4.620470285415649 -- emperical power so far: 1.0
tensor(49.0404, device='cuda:0')
pval: 0.0010000000474974513 -- 15th test, time elapsed 4.627589702606201 -- emperical power so far: 1.0
tensor(32.0605, device='cuda:0')
pval: 0.0010000000474974513 -- 16th test, time elapsed 4.676121473312378 -- emperical power so far: 1.0
tensor(23.8754, device='cuda:0')
pval: 0.0010000000474974513 -- 17th test, time elapsed 4.759005069732666 -- emperical power so far: 1.0
tensor(30.3819, device='cuda:0')
pval: 0.0010000000474974513 -- 18th test, time elapsed 4.663772821426392 -- emperical power so far: 1.0
tensor(48.9825, device='cuda:0')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.645445346832275 -- emperical power so far: 1.0
tensor(28.9169, device='cuda:0')
pval: 0.0010000000474974513 -- 20th test, time elapsed 4.721232891082764 -- emperical power so far: 1.0
tensor(45.4985, device='cuda:0')
pval: 0.0010000000474974513 -- 21th test, time elapsed 4.654423475265503 -- emperical power so far: 1.0
tensor(34.9765, device='cuda:0')
pval: 0.0010000000474974513 -- 22th test, time elapsed 4.657544374465942 -- emperical power so far: 1.0
tensor(70.1495, device='cuda:0')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.661311864852905 -- emperical power so far: 1.0
tensor(31.5769, device='cuda:0')
pval: 0.0010000000474974513 -- 24th test, time elapsed 4.672434568405151 -- emperical power so far: 1.0
tensor(23.9008, device='cuda:0')
pval: 0.0010000000474974513 -- 25th test, time elapsed 4.647695541381836 -- emperical power so far: 1.0
tensor(37.6672, device='cuda:0')
pval: 0.0010000000474974513 -- 26th test, time elapsed 4.649160385131836 -- emperical power so far: 1.0
tensor(47.7260, device='cuda:0')
pval: 0.0010000000474974513 -- 27th test, time elapsed 4.6641459465026855 -- emperical power so far: 1.0
tensor(30.6158, device='cuda:0')
pval: 0.0010000000474974513 -- 28th test, time elapsed 4.769758701324463 -- emperical power so far: 1.0
tensor(48.7980, device='cuda:0')
pval: 0.0010000000474974513 -- 29th test, time elapsed 4.650308609008789 -- emperical power so far: 1.0
tensor(40.5700, device='cuda:0')
pval: 0.0010000000474974513 -- 30th test, time elapsed 4.662586450576782 -- emperical power so far: 1.0
tensor(35.4332, device='cuda:0')
pval: 0.0010000000474974513 -- 31th test, time elapsed 4.654149055480957 -- emperical power so far: 1.0
tensor(38.2187, device='cuda:0')
pval: 0.0010000000474974513 -- 32th test, time elapsed 4.684926748275757 -- emperical power so far: 1.0
tensor(40.2647, device='cuda:0')
pval: 0.0010000000474974513 -- 33th test, time elapsed 4.734435558319092 -- emperical power so far: 1.0
tensor(25.6707, device='cuda:0')
pval: 0.0010000000474974513 -- 34th test, time elapsed 4.75166130065918 -- emperical power so far: 1.0
tensor(40.0217, device='cuda:0')
pval: 0.0010000000474974513 -- 35th test, time elapsed 4.7496418952941895 -- emperical power so far: 1.0
tensor(56.4672, device='cuda:0')
pval: 0.0010000000474974513 -- 36th test, time elapsed 4.642006158828735 -- emperical power so far: 1.0
tensor(39.8077, device='cuda:0')
pval: 0.0010000000474974513 -- 37th test, time elapsed 4.680695295333862 -- emperical power so far: 1.0
tensor(38.2228, device='cuda:0')
pval: 0.0010000000474974513 -- 38th test, time elapsed 4.707675218582153 -- emperical power so far: 1.0
tensor(18.6963, device='cuda:0')
pval: 0.0010000000474974513 -- 39th test, time elapsed 4.669236183166504 -- emperical power so far: 1.0
tensor(35.5258, device='cuda:0')
pval: 0.0010000000474974513 -- 40th test, time elapsed 4.6312737464904785 -- emperical power so far: 1.0
tensor(35.6205, device='cuda:0')
pval: 0.0010000000474974513 -- 41th test, time elapsed 4.663818359375 -- emperical power so far: 1.0
tensor(28.1612, device='cuda:0')
pval: 0.0010000000474974513 -- 42th test, time elapsed 4.668244123458862 -- emperical power so far: 1.0
tensor(21.3391, device='cuda:0')
pval: 0.0010000000474974513 -- 43th test, time elapsed 4.661564111709595 -- emperical power so far: 1.0
tensor(35.7524, device='cuda:0')
pval: 0.0010000000474974513 -- 44th test, time elapsed 4.666936874389648 -- emperical power so far: 1.0
tensor(23.1808, device='cuda:0')
pval: 0.0010000000474974513 -- 45th test, time elapsed 4.674753904342651 -- emperical power so far: 1.0
tensor(61.7808, device='cuda:0')
pval: 0.0010000000474974513 -- 46th test, time elapsed 4.87791895866394 -- emperical power so far: 1.0
tensor(30.4433, device='cuda:0')
pval: 0.0010000000474974513 -- 47th test, time elapsed 4.658734083175659 -- emperical power so far: 1.0
tensor(39.7599, device='cuda:0')
pval: 0.0010000000474974513 -- 48th test, time elapsed 4.667048215866089 -- emperical power so far: 1.0
tensor(25.8041, device='cuda:0')
pval: 0.0010000000474974513 -- 49th test, time elapsed 4.653823137283325 -- emperical power so far: 1.0
tensor(24.8801, device='cuda:0')
pval: 0.0010000000474974513 -- 50th test, time elapsed 4.674109697341919 -- emperical power so far: 1.0
tensor(36.1468, device='cuda:0')
pval: 0.0010000000474974513 -- 51th test, time elapsed 4.742142200469971 -- emperical power so far: 1.0
tensor(19.1693, device='cuda:0')
pval: 0.0010000000474974513 -- 52th test, time elapsed 4.7232444286346436 -- emperical power so far: 1.0
tensor(50.0890, device='cuda:0')
pval: 0.0010000000474974513 -- 53th test, time elapsed 4.667154788970947 -- emperical power so far: 1.0
tensor(61.0943, device='cuda:0')
pval: 0.0010000000474974513 -- 54th test, time elapsed 4.667677640914917 -- emperical power so far: 1.0
tensor(57.1329, device='cuda:0')
pval: 0.0010000000474974513 -- 55th test, time elapsed 4.708514451980591 -- emperical power so far: 1.0
tensor(46.4283, device='cuda:0')
pval: 0.0010000000474974513 -- 56th test, time elapsed 4.747434377670288 -- emperical power so far: 1.0
tensor(27.9885, device='cuda:0')
pval: 0.0010000000474974513 -- 57th test, time elapsed 4.736614465713501 -- emperical power so far: 1.0
tensor(34.0488, device='cuda:0')
pval: 0.0010000000474974513 -- 58th test, time elapsed 4.805707693099976 -- emperical power so far: 1.0
tensor(42.0504, device='cuda:0')
pval: 0.0010000000474974513 -- 59th test, time elapsed 4.635598659515381 -- emperical power so far: 1.0
tensor(39.5135, device='cuda:0')
pval: 0.0010000000474974513 -- 60th test, time elapsed 4.650470495223999 -- emperical power so far: 1.0
tensor(18.6019, device='cuda:0')
pval: 0.0010000000474974513 -- 61th test, time elapsed 4.654062271118164 -- emperical power so far: 1.0
tensor(30.3585, device='cuda:0')
pval: 0.0010000000474974513 -- 62th test, time elapsed 4.645350456237793 -- emperical power so far: 1.0
tensor(60.5595, device='cuda:0')
pval: 0.0010000000474974513 -- 63th test, time elapsed 4.657870769500732 -- emperical power so far: 1.0
tensor(37.3266, device='cuda:0')
pval: 0.0010000000474974513 -- 64th test, time elapsed 4.644517183303833 -- emperical power so far: 1.0
tensor(42.8158, device='cuda:0')
pval: 0.0010000000474974513 -- 65th test, time elapsed 4.654403448104858 -- emperical power so far: 1.0
tensor(47.4048, device='cuda:0')
pval: 0.0010000000474974513 -- 66th test, time elapsed 4.722036600112915 -- emperical power so far: 1.0
tensor(17.9498, device='cuda:0')
pval: 0.003000000026077032 -- 67th test, time elapsed 4.753003120422363 -- emperical power so far: 1.0
tensor(54.6845, device='cuda:0')
pval: 0.0010000000474974513 -- 68th test, time elapsed 4.726913690567017 -- emperical power so far: 1.0
tensor(30.6958, device='cuda:0')
pval: 0.0010000000474974513 -- 69th test, time elapsed 4.906959772109985 -- emperical power so far: 1.0
tensor(15.0335, device='cuda:0')
pval: 0.0020000000949949026 -- 70th test, time elapsed 4.723703622817993 -- emperical power so far: 1.0
tensor(35.0618, device='cuda:0')
pval: 0.0010000000474974513 -- 71th test, time elapsed 4.71758246421814 -- emperical power so far: 1.0
tensor(28.3952, device='cuda:0')
pval: 0.0010000000474974513 -- 72th test, time elapsed 4.634324073791504 -- emperical power so far: 1.0
tensor(33.4730, device='cuda:0')
pval: 0.0010000000474974513 -- 73th test, time elapsed 4.686911106109619 -- emperical power so far: 1.0
tensor(36.5340, device='cuda:0')
pval: 0.0010000000474974513 -- 74th test, time elapsed 4.701966285705566 -- emperical power so far: 1.0
tensor(55.0607, device='cuda:0')
pval: 0.0010000000474974513 -- 75th test, time elapsed 4.657521486282349 -- emperical power so far: 1.0
tensor(64.5905, device='cuda:0')
pval: 0.0010000000474974513 -- 76th test, time elapsed 4.682462215423584 -- emperical power so far: 1.0
tensor(41.2450, device='cuda:0')
pval: 0.0010000000474974513 -- 77th test, time elapsed 4.753240346908569 -- emperical power so far: 1.0
tensor(24.2278, device='cuda:0')
pval: 0.0010000000474974513 -- 78th test, time elapsed 4.772765159606934 -- emperical power so far: 1.0
tensor(41.0988, device='cuda:0')
pval: 0.0010000000474974513 -- 79th test, time elapsed 4.727264881134033 -- emperical power so far: 1.0
tensor(42.8670, device='cuda:0')
pval: 0.0010000000474974513 -- 80th test, time elapsed 4.7465832233428955 -- emperical power so far: 1.0
tensor(50.9568, device='cuda:0')
pval: 0.0010000000474974513 -- 81th test, time elapsed 4.793091773986816 -- emperical power so far: 1.0
tensor(36.9591, device='cuda:0')
pval: 0.0010000000474974513 -- 82th test, time elapsed 4.70252799987793 -- emperical power so far: 1.0
tensor(43.8717, device='cuda:0')
pval: 0.0010000000474974513 -- 83th test, time elapsed 4.774986028671265 -- emperical power so far: 1.0
tensor(33.1024, device='cuda:0')
pval: 0.0010000000474974513 -- 84th test, time elapsed 4.824427127838135 -- emperical power so far: 1.0
tensor(21.6260, device='cuda:0')
pval: 0.0010000000474974513 -- 85th test, time elapsed 4.763257741928101 -- emperical power so far: 1.0
tensor(45.8432, device='cuda:0')
pval: 0.0010000000474974513 -- 86th test, time elapsed 4.710948705673218 -- emperical power so far: 1.0
tensor(32.3398, device='cuda:0')
pval: 0.0010000000474974513 -- 87th test, time elapsed 4.684406757354736 -- emperical power so far: 1.0
tensor(19.8992, device='cuda:0')
pval: 0.0020000000949949026 -- 88th test, time elapsed 4.669433832168579 -- emperical power so far: 1.0
tensor(28.9744, device='cuda:0')
pval: 0.0010000000474974513 -- 89th test, time elapsed 4.682306289672852 -- emperical power so far: 1.0
