cuda:1
lapu_ell2
privacy level = 1.0
tensor([0.2100, 0.2900, 0.2100, 0.2900])
tensor([0.2900, 0.2100, 0.2900, 0.2100])


#########################################
sample size = 2000
tensor(0.0055, device='cuda:1')
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 152th test, time elapsed 4.059473991394043 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 153th test, time elapsed 3.9807026386260986 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 154th test, time elapsed 3.9504904747009277 -- emperical power so far: 1.0
tensor(0.0036, device='cuda:1')
pval: 0.0010000000474974513 -- 155th test, time elapsed 3.9405486583709717 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 156th test, time elapsed 3.9727635383605957 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 157th test, time elapsed 3.972306966781616 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 158th test, time elapsed 3.9320130348205566 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 159th test, time elapsed 3.9860901832580566 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 160th test, time elapsed 3.975170612335205 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 161th test, time elapsed 3.9361186027526855 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 162th test, time elapsed 3.9301598072052 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 163th test, time elapsed 3.9110915660858154 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 164th test, time elapsed 3.9385733604431152 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 165th test, time elapsed 3.9357218742370605 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 166th test, time elapsed 3.944265365600586 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 167th test, time elapsed 4.0948193073272705 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 168th test, time elapsed 4.047459840774536 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 169th test, time elapsed 3.930828809738159 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 170th test, time elapsed 4.1552698612213135 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 171th test, time elapsed 4.104918479919434 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 172th test, time elapsed 4.097594738006592 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 173th test, time elapsed 4.100163459777832 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 174th test, time elapsed 4.130307674407959 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 175th test, time elapsed 4.118176460266113 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 176th test, time elapsed 4.079611301422119 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 177th test, time elapsed 3.9673101902008057 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 178th test, time elapsed 4.097057104110718 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 179th test, time elapsed 4.019696950912476 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 180th test, time elapsed 3.9637136459350586 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 181th test, time elapsed 4.0895373821258545 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 182th test, time elapsed 4.048199653625488 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 183th test, time elapsed 3.9501519203186035 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 184th test, time elapsed 3.966620683670044 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 185th test, time elapsed 3.928866147994995 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 186th test, time elapsed 3.9291329383850098 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 187th test, time elapsed 3.9232192039489746 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 188th test, time elapsed 3.9311256408691406 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 189th test, time elapsed 3.961672782897949 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 190th test, time elapsed 3.924189805984497 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 191th test, time elapsed 3.9344844818115234 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 192th test, time elapsed 3.9276888370513916 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 193th test, time elapsed 3.9394214153289795 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 194th test, time elapsed 3.9390900135040283 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 195th test, time elapsed 3.927727460861206 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 196th test, time elapsed 3.911546230316162 -- emperical power so far: 1.0
tensor(0.0005, device='cuda:1')
pval: 0.003000000026077032 -- 197th test, time elapsed 3.924368381500244 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 198th test, time elapsed 3.9789488315582275 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 199th test, time elapsed 3.931474447250366 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 200th test, time elapsed 3.9545369148254395 -- emperical power so far: 1.0
807.7531712055206


#########################################
sample size = 12000
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 1th test, time elapsed 4.708435535430908 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 2th test, time elapsed 4.507535457611084 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 3th test, time elapsed 4.407017469406128 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 4th test, time elapsed 4.377597808837891 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 5th test, time elapsed 4.359772205352783 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 6th test, time elapsed 4.33643651008606 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 7th test, time elapsed 4.328329086303711 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 8th test, time elapsed 4.351940155029297 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 9th test, time elapsed 4.3531458377838135 -- emperical power so far: 1.0
tensor(0.0011, device='cuda:1')
pval: 0.0010000000474974513 -- 10th test, time elapsed 4.3720703125 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 11th test, time elapsed 4.34978723526001 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 12th test, time elapsed 4.295074701309204 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 13th test, time elapsed 4.346589088439941 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 14th test, time elapsed 4.352414846420288 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 15th test, time elapsed 4.50650691986084 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 16th test, time elapsed 4.39886736869812 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 17th test, time elapsed 4.454794406890869 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 18th test, time elapsed 4.506822824478149 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 19th test, time elapsed 4.371335506439209 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 20th test, time elapsed 4.382317304611206 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 21th test, time elapsed 4.530198812484741 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 22th test, time elapsed 4.419333219528198 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 23th test, time elapsed 4.363622188568115 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 24th test, time elapsed 4.357694864273071 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 25th test, time elapsed 4.357870817184448 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 26th test, time elapsed 4.402603387832642 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 27th test, time elapsed 4.351820468902588 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 28th test, time elapsed 4.5091612339019775 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 29th test, time elapsed 4.573140859603882 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 30th test, time elapsed 4.489654302597046 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 31th test, time elapsed 4.4833598136901855 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 32th test, time elapsed 4.454928159713745 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 33th test, time elapsed 4.5080366134643555 -- emperical power so far: 1.0
tensor(0.0040, device='cuda:1')
pval: 0.0010000000474974513 -- 34th test, time elapsed 4.467669248580933 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 35th test, time elapsed 4.4808783531188965 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 36th test, time elapsed 4.479502201080322 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 37th test, time elapsed 4.491000652313232 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 38th test, time elapsed 4.471534252166748 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 39th test, time elapsed 4.500906467437744 -- emperical power so far: 1.0
tensor(0.0036, device='cuda:1')
pval: 0.0010000000474974513 -- 40th test, time elapsed 4.499548673629761 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 41th test, time elapsed 4.479923248291016 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 42th test, time elapsed 4.499368190765381 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 43th test, time elapsed 4.514490842819214 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 44th test, time elapsed 4.5209269523620605 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 45th test, time elapsed 4.487515211105347 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 46th test, time elapsed 4.494943380355835 -- emperical power so far: 1.0
tensor(0.0010, device='cuda:1')
pval: 0.0010000000474974513 -- 47th test, time elapsed 4.450684309005737 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 48th test, time elapsed 4.4822375774383545 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 49th test, time elapsed 4.478787899017334 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 50th test, time elapsed 4.448559999465942 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 51th test, time elapsed 4.484699249267578 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 52th test, time elapsed 4.533199310302734 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 53th test, time elapsed 4.410034418106079 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 54th test, time elapsed 4.41472315788269 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 55th test, time elapsed 4.432344675064087 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 56th test, time elapsed 4.410263299942017 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 57th test, time elapsed 4.359137058258057 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 58th test, time elapsed 4.387610912322998 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 59th test, time elapsed 4.370307445526123 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 60th test, time elapsed 4.318476676940918 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 61th test, time elapsed 4.372953653335571 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 62th test, time elapsed 4.371389627456665 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 63th test, time elapsed 4.341055870056152 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 64th test, time elapsed 4.359673976898193 -- emperical power so far: 1.0
tensor(0.0010, device='cuda:1')
pval: 0.0010000000474974513 -- 65th test, time elapsed 4.522984027862549 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 66th test, time elapsed 4.701703071594238 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 67th test, time elapsed 4.500830888748169 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 68th test, time elapsed 4.525227785110474 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 69th test, time elapsed 4.4850828647613525 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 70th test, time elapsed 4.512146949768066 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 71th test, time elapsed 4.520112037658691 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 72th test, time elapsed 4.4662487506866455 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 73th test, time elapsed 4.480910301208496 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 74th test, time elapsed 4.529015064239502 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 75th test, time elapsed 4.512789249420166 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 76th test, time elapsed 4.479203224182129 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 77th test, time elapsed 4.4678614139556885 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 78th test, time elapsed 4.5166120529174805 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 79th test, time elapsed 4.53321099281311 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 80th test, time elapsed 4.4577860832214355 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 81th test, time elapsed 4.476534366607666 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 82th test, time elapsed 4.545531272888184 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 83th test, time elapsed 4.463444471359253 -- emperical power so far: 1.0
tensor(0.0033, device='cuda:1')
pval: 0.0010000000474974513 -- 84th test, time elapsed 4.49526047706604 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 85th test, time elapsed 4.354935169219971 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 86th test, time elapsed 4.403456449508667 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 87th test, time elapsed 4.3245885372161865 -- emperical power so far: 1.0
tensor(0.0029, device='cuda:1')
pval: 0.0010000000474974513 -- 88th test, time elapsed 4.338014841079712 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 89th test, time elapsed 4.355336666107178 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 90th test, time elapsed 4.313567399978638 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 91th test, time elapsed 4.309999227523804 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 92th test, time elapsed 4.345880031585693 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 93th test, time elapsed 4.316357374191284 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 94th test, time elapsed 4.325320720672607 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 95th test, time elapsed 4.363561630249023 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 96th test, time elapsed 4.370995759963989 -- emperical power so far: 1.0
tensor(0.0041, device='cuda:1')
pval: 0.0010000000474974513 -- 97th test, time elapsed 4.345355272293091 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 98th test, time elapsed 4.344271421432495 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 99th test, time elapsed 4.511531829833984 -- emperical power so far: 1.0
tensor(0.0039, device='cuda:1')
pval: 0.0010000000474974513 -- 100th test, time elapsed 4.327832937240601 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 101th test, time elapsed 4.322879314422607 -- emperical power so far: 1.0
tensor(0.0013, device='cuda:1')
pval: 0.0010000000474974513 -- 102th test, time elapsed 4.374953269958496 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 103th test, time elapsed 4.335829496383667 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 104th test, time elapsed 4.296073913574219 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 105th test, time elapsed 4.34321665763855 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 106th test, time elapsed 4.319485187530518 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 107th test, time elapsed 4.344543218612671 -- emperical power so far: 1.0
tensor(0.0030, device='cuda:1')
pval: 0.0010000000474974513 -- 108th test, time elapsed 4.356639862060547 -- emperical power so far: 1.0
tensor(0.0015, device='cuda:1')
pval: 0.0010000000474974513 -- 109th test, time elapsed 4.3344340324401855 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 110th test, time elapsed 4.347938299179077 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 111th test, time elapsed 4.345445156097412 -- emperical power so far: 1.0
tensor(0.0031, device='cuda:1')
pval: 0.0010000000474974513 -- 112th test, time elapsed 4.386943101882935 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 113th test, time elapsed 4.587958097457886 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 114th test, time elapsed 4.475379943847656 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 115th test, time elapsed 4.495362758636475 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 116th test, time elapsed 4.478201389312744 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 117th test, time elapsed 4.492420196533203 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 118th test, time elapsed 4.457973957061768 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 119th test, time elapsed 4.549005031585693 -- emperical power so far: 1.0
tensor(0.0046, device='cuda:1')
pval: 0.0010000000474974513 -- 120th test, time elapsed 4.539091110229492 -- emperical power so far: 1.0
tensor(0.0016, device='cuda:1')
pval: 0.0010000000474974513 -- 121th test, time elapsed 4.4940667152404785 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 122th test, time elapsed 4.47708535194397 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 123th test, time elapsed 4.638031244277954 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 124th test, time elapsed 4.531432151794434 -- emperical power so far: 1.0
tensor(0.0027, device='cuda:1')
pval: 0.0010000000474974513 -- 125th test, time elapsed 4.452788352966309 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 126th test, time elapsed 4.4667322635650635 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 127th test, time elapsed 4.371411561965942 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 128th test, time elapsed 4.3194169998168945 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 129th test, time elapsed 4.3434131145477295 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 130th test, time elapsed 4.365636348724365 -- emperical power so far: 1.0
tensor(0.0026, device='cuda:1')
pval: 0.0010000000474974513 -- 131th test, time elapsed 4.3297765254974365 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 132th test, time elapsed 4.346055507659912 -- emperical power so far: 1.0
tensor(0.0048, device='cuda:1')
pval: 0.0010000000474974513 -- 133th test, time elapsed 4.365824460983276 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 134th test, time elapsed 4.3284711837768555 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 135th test, time elapsed 4.3500587940216064 -- emperical power so far: 1.0
tensor(0.0024, device='cuda:1')
pval: 0.0010000000474974513 -- 136th test, time elapsed 4.369618654251099 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 137th test, time elapsed 4.343366384506226 -- emperical power so far: 1.0
tensor(0.0019, device='cuda:1')
pval: 0.0010000000474974513 -- 138th test, time elapsed 4.362835168838501 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 139th test, time elapsed 4.336836576461792 -- emperical power so far: 1.0
tensor(0.0025, device='cuda:1')
pval: 0.0010000000474974513 -- 140th test, time elapsed 4.348013162612915 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 141th test, time elapsed 4.367175817489624 -- emperical power so far: 1.0
tensor(0.0020, device='cuda:1')
pval: 0.0010000000474974513 -- 142th test, time elapsed 4.6885950565338135 -- emperical power so far: 1.0
tensor(0.0023, device='cuda:1')
pval: 0.0010000000474974513 -- 143th test, time elapsed 4.480066776275635 -- emperical power so far: 1.0
tensor(0.0037, device='cuda:1')
pval: 0.0010000000474974513 -- 144th test, time elapsed 4.529822587966919 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 145th test, time elapsed 4.5180823802948 -- emperical power so far: 1.0
tensor(0.0035, device='cuda:1')
pval: 0.0010000000474974513 -- 146th test, time elapsed 4.5113537311553955 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 147th test, time elapsed 4.34523344039917 -- emperical power so far: 1.0
tensor(0.0012, device='cuda:1')
pval: 0.0010000000474974513 -- 148th test, time elapsed 4.3540122509002686 -- emperical power so far: 1.0
tensor(0.0021, device='cuda:1')
pval: 0.0010000000474974513 -- 149th test, time elapsed 4.3538970947265625 -- emperical power so far: 1.0
tensor(0.0014, device='cuda:1')
pval: 0.0010000000474974513 -- 150th test, time elapsed 4.600862503051758 -- emperical power so far: 1.0
tensor(0.0028, device='cuda:1')
pval: 0.0010000000474974513 -- 151th test, time elapsed 4.664515018463135 -- emperical power so far: 1.0
tensor(0.0018, device='cuda:1')
pval: 0.0010000000474974513 -- 152th test, time elapsed 4.4911134243011475 -- emperical power so far: 1.0
tensor(0.0034, device='cuda:1')
pval: 0.0010000000474974513 -- 153th test, time elapsed 4.498379707336426 -- emperical power so far: 1.0
tensor(0.0017, device='cuda:1')
pval: 0.0010000000474974513 -- 154th test, time elapsed 4.468541383743286 -- emperical power so far: 1.0
tensor(0.0040, device='cuda:1')
pval: 0.0010000000474974513 -- 155th test, time elapsed 4.47370457649231 -- emperical power so far: 1.0
tensor(0.0032, device='cuda:1')
pval: 0.0010000000474974513 -- 156th test, time elapsed 4.460552215576172 -- emperical power so far: 1.0
tensor(0.0022, device='cuda:1')
pval: 0.0010000000474974513 -- 157th test, time elapsed 4.475276231765747 -- emperical power so far: 1.0
